FID;C_Nus;Coord_X;Coord_Y
3263;N03729W;432107.018;4585885.156
3264;N03730P;432154.137;4585933.639
3265;N03731Q;432108.974;4585977.732
3266;N03732R;432144.702;4585843.205
3267;N03733S;432221.885;4585925.288
3268;N03734T;432342.867;4585847.53
3269;N03735U;432281.96;4585703.202
3270;N03736V;431533.22;4586207.572
3271;N03737W;431806.258;4585899.603
3272;N03739Y;431451.811;4586201.594
3273;N03740R;431466.306;4586253.425
3274;N03741S;431856.853;4585949.045
3275;N03742T;431959.741;4586133.655
3276;N03743U;431752.997;4586164.588
3277;N03744V;431676.187;4586138.029
3278;N03745W;431603.273;4586136.126
3279;N03746X;431641.432;4586171.067
3280;N03747Y;431897.193;4586143.877
3281;N03748Z;431823.057;4586153.425
3282;N03749A;431809.099;4585998.388
3283;N03750T;431584.327;4586230.884
3284;N03751U;431831.153;4586220.507
3285;N03752V;431831.616;4586308.352
3286;N03753W;431639.932;4585402.571
3287;N03754X;431629.583;4585392.099
3288;N03755Y;431603.895;4585368.19
3289;N03756Z;431892.694;4585335.53
3290;N03757A;431873.983;4585354.103
3291;N03758B;432188.497;4585419.037
3292;N03759C;432133.623;4585471.922
3293;N03761W;432325.34;4585657.819
3294;N03763Y;432056.946;4585937.461
3295;N03766B;432311.98;4585991.739
3296;N03769E;432406.648;4586136.323
3297;N03770X;432354.427;4586146.605
3298;N03771Y;432307.512;4586145.28
3299;N03772Z;432217.916;4586142.077
3300;N03775C;432109.676;4586139.43
3301;N03776D;432054.992;4586138.462
3302;N03777E;432310.155;4586067.354
3303;N03778F;432219.288;4586070.092
3304;N03779G;432352.936;4586206.119
3305;N03780Z;432306.021;4586204.793
3306;N03781A;432215.779;4586210.554
3307;N03782B;432112.69;4586208.979
3308;N03783C;432110.401;4586281.045
3309;N03784D;432404.515;4586200.955
3310;N03785E;432107.268;4586072.863
3311;N03786F;432401.029;4586322.093
3312;N03787G;432305.582;4586240.748
3313;N03788H;432350.946;4586253.365
3314;N03789I;432304.388;4586272.567
3315;N03790B;432320.716;4585281.963
3316;N03791C;432226.755;4585378.923
3317;N03794F;432161.532;4585333.567
3318;N03795G;432597.505;4585384.381
3319;N03796H;432636.247;4585519.717
3320;N03797I;432731.296;4585882.594
3321;N03798J;432466.086;4585993.493
3322;N03799K;432459.975;4586133.549
3323;N03800M;432591.608;4586136.305
3324;N03803P;432584.22;4586094.347
3325;N03805R;431676.019;4586318.433
3326;N03806S;431691.887;4586465.535
3327;N03807T;431695.99;4586561.182
3328;N03808U;431834.51;4586456.682
3329;N03809V;432002.404;4586317.148
3330;N03810O;431907.227;4586308.972
3331;N03811P;431619.715;4586373.193
3332;N03812Q;431589.642;4586403.55
3333;N03813R;431534.47;4586461.685
3334;N03814S;431417.875;4586580.43
3335;N03815T;431842.978;4586551.977
3336;N03816U;431889.411;4586550.007
3337;N03817V;431659.167;4586563.169
3338;N03818W;431625.171;4586565.546
3339;N03819X;431546.291;4586568.733
3340;N03820Q;431469.204;4586573.011
3341;N03821R;431446.423;4586374.275
3342;N03822S;431530.228;4586286.939
3343;N03823T;431501.525;4586318.501
3344;N03824U;431851.775;4586627.091
3345;N03825V;431832.767;4586664.832
3346;N03826W;431491.472;4586252.628
3347;N03827X;431464.628;4586279.828
3348;N03828Y;431704.776;4586231.871
3349;N03829Z;431727.702;4586228.818
3350;N03830S;431749.75;4586226.679
3351;N03831T;431620.404;4586264.894
3352;N03832U;431418.466;4586326.543
3353;N03833V;432028.998;4586250.65
3354;N03834W;432156.812;4586289.716
3355;N03835X;432223.568;4586300.136
3356;N03836Y;432214.323;4586270.702
3357;N03837Z;432349.507;4586336.945
3358;N03838A;432348.189;4586379.952
3359;N03839B;432459.618;4586304.258
3360;N03840U;432458.771;4586343.207
3361;N03841V;432456.717;4586426.549
3362;N03842W;432251.262;4586366.647
3363;N03843X;432268.944;4586411.837
3364;N03844Y;432194.347;4586383.452
3365;N03845Z;432301.543;4586351.38
3366;N03846A;432300.698;4586399.025
3367;N03847B;432400.934;4586359.883
3368;N03848C;432397.93;4586436.468
3369;N03849D;432077.705;4586416.484
3370;N03851X;432454.063;4586509.742
3371;N03852Y;432451.759;4586560.694
3372;N03853Z;432666.857;4586346.953
3373;N03854A;432760.251;4586500.209
3374;N03855B;431947.88;4586860.295
3375;N03856C;431936.681;4586927.57
3376;N03857D;431999.881;4586828.73
3377;N03858E;431992.643;4586872.916
3378;N03859F;431981.107;4586935.31
3379;N03860Y;431974.31;4586969.533
3380;N03861Z;431965.901;4587022.074
3381;N03862A;432155.131;4586824.93
3382;N03863B;432139.4;4586914.731
3383;N03864C;432131.33;4586960.341
3384;N03865D;432123.002;4587007.791
3385;N03866E;432113.422;4587068.827
3386;N03867F;432113.436;4587129.325
3387;N03868G;432113.45;4587177.95
3388;N03869H;432273.12;4586952.458
3389;N03870A;432224.672;4586938.609
3390;N03871B;432221.744;4586977.232
3391;N03872C;431865.106;4586915.828
3392;N03873D;431858.768;4586979.161
3393;N03874E;432006.122;4587020.895
3394;N03875F;432013.216;4586976.427
3395;N03876G;432054.489;4586983.126
3396;N03877H;432267.705;4587019.381
3397;N03878I;432220.795;4587016.115
3398;N03879J;431852.684;4587034.568
3399;N03880C;431738.093;4587044.224
3400;N03881D;431846.997;4587100.69
3401;N03882E;431841.6;4587147.215
3402;N03883F;431839.894;4587169.851
3403;N03884G;431969.035;4587087.185
3404;N03885H;432023.806;4587080.366
3405;N03886I;432265.272;4587052.203
3406;N03887J;432217.626;4587058.275
3407;N03888K;432266.214;4587107.602
3408;N03889L;432213.082;4587115.293
3409;N03890E;432032.82;4587141.745
3410;N03891F;431978.003;4587149.29
3411;N03892G;431894.446;4587162.849
3412;N03893H;432209.631;4587160.636
3413;N03894I;432245.856;4586820.614
3414;N03895J;432300.628;4586820.113
3415;N03896K;432271.853;4586964.629
3416;N03897L;431942.242;4586830.009
3417;N03898M;431938.88;4586661.519
3418;N03899N;432075.274;4586826.886
3419;N03900P;432094.282;4586658.707
3420;N03901Q;432184.184;4586656.38
3421;N03902R;431991.112;4586659.981
3422;N03903S;432203.953;4586822.801
3423;N03904T;431871.749;4586832.484
3424;N03905U;431775.958;4586835.49
3425;N03906V;431737.263;4586836.114
3426;N03907W;431792.925;4586746.487
3427;N03909Y;432347.17;4586424.772
3428;N03910R;432396.155;4586507.595
3429;N03911S;432392.913;4586555.41
3430;N03912T;432282.558;4586713.463
3431;N03913U;432296.906;4586673.575
3432;N03914V;432336.759;4586561.684
3433;N03915W;432242.233;4586665.204
3434;N03916X;432255.625;4586583.19
3435;N03917Y;432433.252;4586694.592
3436;N03918Z;432348.858;4586681.462
3437;N03919A;432213.787;4586660.805
3438;N03920T;432231.649;4586706.286
3439;N03921U;432206.304;4586702.998
3440;N03922V;432177.276;4586698.904
3441;N03923W;432189.154;4586620.433
3442;N03925Y;432091.076;4586446.038
3443;N03926Z;432324.909;4586972.91
3444;N03927A;432450.491;4586992.5
3445;N03928B;432536.202;4587005.771
3446;N03929C;432597.618;4587016.057
3447;N03930V;432662.8;4587026.195
3448;N03931W;432757.424;4587054.011
3449;N03932X;432440.37;4587031.773
3450;N03933Y;432533.928;4587040.005
3451;N03934Z;432593.979;4587044.248
3452;N03936B;432532.131;4587071.879
3453;N03937C;432588.723;4587077.103
3454;N03938D;432622.36;4587080.243
3455;N03939E;432530.902;4587106.051
3456;N03940X;432576.405;4587109.759
3457;N03941Y;432539.592;4586934.632
3458;N03942Z;432529.509;4587131.371
3459;N03943A;432481.262;4586873.403
3460;N03944B;432468.584;4586923.167
3461;N03945C;432459.245;4586956.919
3462;N03946D;432425.19;4587084.817
3463;N03947E;432378.038;4586847.616
3464;N03948F;432414.286;4586856.662
3465;N03949G;432569.597;4586893.571
3466;N03950Z;432622.98;4586906.938
3467;N03951A;432707.646;4586927.289
3468;N03953C;432365.622;4586891.016
3469;N03954D;432332.58;4586924.156
3470;N03955E;432350.369;4586930.569
3471;N03956F;432307.679;4587041.176
3472;N03957G;432556.961;4587143.997
3473;N03958H;432564.451;4587146.864
3474;N03959I;432682.354;4587175.342
3475;N03960B;432581.667;4586940.284
3476;N03961C;432614.223;4586945.427
3477;N03962D;432690.916;4586956.886
3478;N03963E;432557.263;4586841.839
3479;N03964F;432633.26;4586857.344
3480;N03965G;432734.338;4586880.613
3481;N03966H;432550.735;4586815.2
3482;N03967I;432598.858;4587001.867
3483;N03968J;432631.584;4586811.424
3484;N03969K;432371.028;4586875.545
3485;N03970D;432777.86;4586805.315
3486;N03971E;432470.28;4586816.568
3487;N03972F;432419.753;4586817.726
3488;N03973G;432368.797;4586818.465
3489;N03974H;432620.017;4586602.974
3490;N03975I;432525.181;4586571.822
3491;N03976J;432541.221;4586767.048
3492;N03978L;432461.316;4586775.115
3493;N03979M;432457.822;4586718.757
3494;N03980F;432386.576;4586746.591
3495;N03981G;432304.245;4587476.659
3496;N03982H;432218.243;4587489.932
3497;N03983I;432182.468;4587500.193
3498;N03984J;432150.066;4587508.596
3499;N03985K;432080.297;4587528.377
3500;N03986L;432053.441;4587535.918
3501;N03987M;432006.396;4587549.218
3502;N03988N;431872.015;4587587.233
3503;N03989O;432048.172;4587491.894
3504;N03990H;431992.398;4587508.216
3505;N03991I;431861.325;4587547.802
3506;N03992J;432073.072;4587461.792
3507;N03993K;432045.991;4587464.371
3508;N03994L;431980.122;4587470.875
3509;N03995M;431933.21;4587475.276
3510;N03996N;431905.752;4587477.937
3511;N03997O;431845.467;4587484.198
3512;N03998P;432301.589;4587404.375
3513;N03999Q;432250.507;4587406.262
3514;N04000S;432241.63;4587408.298
3515;N04001T;432227.528;4587410.084
3516;N04002U;432201.167;4587414.635
3517;N04003V;432166.178;4587416.842
3518;N04004W;432132.447;4587417.345
3519;N04005X;432069.068;4587416.912
3520;N04006Y;432041.424;4587419.777
3521;N04007Z;431928.308;4587431.251
3522;N04008A;431900.951;4587434.819
3523;N04009B;431837.49;4587442.295
3524;N04010U;432036.92;4587383.656
3525;N04011V;431983.741;4587388.24
3526;N04012W;431924.505;4587394.56
3527;N04013X;432165.181;4587339.886
3528;N04014Y;432062.188;4587346.068
3529;N04015Z;432033.693;4587348.373
3530;N04016A;431979.099;4587352.543
3531;N04017B;431959.768;4587353.376
3532;N04018C;432280.613;4587252.323
3533;N04019D;432164.566;4587276.202
3534;N04020W;432028.957;4587303.259
3535;N04021X;432229.903;4587435.37
3536;N04022Y;432251.744;4587438.286
3537;N04023Z;432165.892;4587359.51
3538;N04024A;432165.411;4587324.663
3539;N04025B;432291.855;4587329.312
3540;N04026C;432219.044;4587332.331
3541;N04027D;432236.906;4587361.586
3542;N04028E;432263.328;4587359.687
3543;N04029F;432220.539;4587356.46
3544;N04030Y;432270.928;4587523.834
3545;N04031Z;432228.021;4587533.079
3546;N04032A;432190.111;4587540.954
3547;N04033B;432158.25;4587546.246
3548;N04034C;432021.666;4587591.021
3549;N04035D;431881.496;4587627.422
3550;N04036E;432304.234;4587558.614
3551;N04037F;432237.14;4587573.954
3552;N04038G;432169.159;4587589.528
3553;N04039H;432156.337;4587592.577
3554;N04040A;432028.682;4587622.928
3555;N04041B;431889.075;4587659.57
3556;N04042C;432167.262;4587637.977
3557;N04043D;432005.798;4587677.304
3558;N04044E;431943.1;4587692.543
3559;N04045F;431899.415;4587702.364
3560;N04046G;431765.145;4587152.736
3561;N04047H;431796.509;4587273.295
3562;N04048I;431815.299;4587346.713
3563;N04049J;432120.284;4587217.256
3564;N04050C;432042.314;4587230.239
3565;N04051D;431990.818;4587239.354
3566;N04052E;431908.779;4587254.153
3567;N04053F;431917.349;4587324.422
3568;N04054G;431921.637;4587369.583
3569;N04055H;431923.983;4587381.288
3570;N04056I;431985.345;4587200.489
3571;N04057J;432002.571;4587307.919
3572;N04058K;432004.923;4587321.088
3573;N04059L;432040.668;4587190.78
3574;N04061F;431826.743;4587393.175
3575;N04062G;432053.348;4587288.544
3576;N04063H;432401.977;4587393.729
3577;N04065J;432354.588;4587413.488
3578;N04066K;432471.761;4587397.046
3579;N04067L;432418.871;4587420.505
3580;N04068M;432426.123;4587430.148
3581;N04069N;432327.906;4587419.352
3582;N04070G;432481.245;4587362.81
3583;N04071H;432446.68;4587478.692
3584;N04072I;432389.414;4587449.399
3585;N04073J;432302.186;4587420.652
3586;N04075L;432383.905;4587483.48
3587;N04076M;432275.951;4587240.733
3588;N04077N;432271.056;4587190.069
3589;N04078O;432354.992;4587240.356
3590;N04079P;432513.596;4587252.874
3591;N04080I;432237.218;4587732.967
3592;N04081J;432296.638;4587744.51
3593;N04082K;432337.015;4587655.661
3594;N04083L;432325.806;4587775.046
3595;N04085N;432229.148;4587790.98
3596;N04086O;432419.701;4587760.168
3597;N04087P;432429.85;4587531.051
3598;N04088Q;432300.829;4587586.547
3599;N04089R;432128.065;4587937.926
3600;N04090K;432064.136;4587809.337
3601;N04091L;431984.858;4587836.332
3602;N04092M;432098.512;4587741.892
3603;N04093N;432045.224;4587759.816
3604;N04094O;432001.879;4587667.454
3605;N04095P;432246.587;4587673.747
3606;N04096Q;432196.106;4587696.87
3607;N04097R;432185.383;4587702.111
3608;N04098S;432113.083;4587735.771
3609;N04099T;431925.649;4587785.824
3610;N04100V;432182.498;4587750.567
3611;N04101W;432138.194;4587771.756
3612;N04102X;432219.993;4587849.178
3613;N04103Y;432175.793;4587843.993
3614;N04105A;432215.36;4587879.704
3615;N04106B;432169.375;4587883.677
3616;N04108D;432258.537;4587660.99
3617;N04109E;432212.841;4587899.332
3618;N04110X;432179.66;4587634.789
3619;N04113A;431913.234;4587753.958
3620;N04114B;431951.721;4587732.027
3621;N04115C;431992.421;4587722.492
3622;N04116D;432424.498;4587659.672
3623;N04117E;432466.909;4587660.706
3624;N04118F;432514.629;4587661.422
3625;N04119G;432642.427;4587664.237
3626;N04120Z;432515.804;4587472.605
3627;N04121A;432527.889;4587560.77
3628;N04122B;432508.622;4587559.63
3629;N04123C;432429.597;4587553.93
3630;N04124D;432509.301;4587756.3
3631;N04125E;432511.408;4587712.712
3632;N04126F;432421.563;4587709.196
3633;N04127G;432504.72;4587908.701
3634;N04128H;432413.571;4587903.542
3635;N04129I;432469.451;4587623.197
3636;N04130B;432425.884;4587623.856
3637;N04131C;432555.487;4587362.465
3638;N04132D;432604.16;4587377.738
3639;N04133E;432509.193;4587343.845
3640;N04134F;432555.927;4587326.735
3641;N04135G;432595.892;4587310.374
3642;N04137I;432633.495;4587315.666
3643;N04138J;432717.006;4587197.879
3644;N04139K;432487.699;4587338.62
3645;N04140D;432552.854;4587468.608
3646;N04141E;432496.853;4587392.645
3647;N04142F;432551.699;4587486.919
3648;N04144H;432654.228;4587713.725
3649;N04146J;432589.773;4587466.126
3650;N04147K;432056.814;4587969.708
3651;N04148L;431979.858;4588003.972
3652;N04149M;432409.301;4588012.447
3653;N04150F;432499.27;4588017.722
3654;N04151G;432333.475;4587913.81
3655;N04152H;432329.53;4588007.695
3656;N04153I;432200.302;4587999.171
3657;N04154J;432278.257;4588004.692
3658;N04155K;432406.135;4588099.032
3659;N04156L;432274.856;4588059.788
3660;N04157M;432273.486;4588090.265
3661;N04158N;432188.501;4588062.645
3662;N04159O;432159.138;4588009.822
3663;N04160H;432092.772;4588040.645
3664;N04161I;432193.147;4588080.941
3665;N04162J;432114.57;4588086.68
3666;N04163K;432015.762;4587895.406
3667;N04164L;431947.53;4587889.367
3668;N04167O;432708.224;4587390.445
3669;N04169Q;432678.887;4587344.348
3670;N04170J;432773.191;4587208.121
3671;N04171K;432318.392;4588885.544
3672;N04172L;432372.937;4588883.743
3673;N04173M;432460.46;4588879.852
3674;N04177Q;432414.939;4588994.397
3675;N04178R;432306.762;4588691.752
3676;N04180L;432147.804;4588694.751
3677;N04181M;432383.227;4588688.204
3678;N04183O;432389.474;4588510.341
3679;N04185Q;432589.793;4588964.442
3680;N04188T;432403.866;4588156.124
3681;N04189U;432190.033;4588141.124
3682;N04190N;432214.815;4588429.152
3683;N04195S;432114.993;4588539.511
3684;N04196T;432270.255;4588146.501
3685;N04198V;432123.754;4588151.197
3686;N04199W;432025.589;4588170.154
3687;N04200Y;432586.983;4588169.111
3688;N04202A;432930.834;4588754.513
3689;N04203B;432356.131;4589004.609
3690;N04204C;432366.263;4589040.061
3691;N04205D;432432.532;4589038.816
3692;N04207F;432018.412;4588250.136
3693;N04208G;432070.763;4588356.352
3694;N04209H;432184.507;4588831.023
3695;N04210A;432202.419;4588897.575
3696;N04211B;432216.89;4588955.966
3697;N04223F;433636.348;4587713.398
3698;N04227J;433736.355;4587730.526
3699;N04228K;433758.928;4587734.194
3700;N04229L;433781.502;4587737.721
3701;N04230E;433804.357;4587741.39
3702;N04231F;433827.072;4587744.918
3703;N04232G;433855.201;4587749.329
3704;N04234I;433520.219;4587623.869
3705;N04242I;433747.492;4587658.866
3706;N04243J;433770.347;4587662.536
3707;N04244K;433793.347;4587665.641
3708;N04245L;433815.069;4587669.869
3709;N04246M;433838.066;4587673.397
3710;N04247N;433866.603;4587678.448
3711;N04249P;433523.72;4587550.756
3712;N04250I;433588.199;4587560.327
3713;N04253L;433658.355;4587572.035
3714;N04256O;433731.532;4587584.499
3715;N04257P;433758.842;4587588.722
3716;N04258Q;433781.48;4587591.723
3717;N04259R;433803.912;4587595.248
3718;N04260K;433817.727;4587597.492
3719;N04261L;433826.485;4587598.915
3720;N04262M;433846.125;4587602.085
3721;N04263N;433877.624;4587606.617
3722;N04269T;433512.044;4587754.982
3723;N04274Q;433627.269;4587772.956
3724;N04275R;433650.098;4587776.595
3725;N04278U;433727.138;4587787.372
3726;N04279V;433750.558;4587790.904
3727;N04280O;433772.989;4587794.712
3728;N04281P;433795.841;4587798.947
3729;N04282Q;433817.956;4587802.537
3730;N04283R;433847.03;4587806.529
3731;N04285T;433527.101;4587477.213
3732;N04290Q;433442.961;4587466.955
3733;N04292S;433599.242;4587487.798
3734;N04295V;433668.979;4587497.714
3735;N04296W;433741.163;4587513.144
3736;N04297X;433774.118;4587517.994
3737;N04298Y;433888.078;4587534.109
3738;N04300B;433802.056;4587521.506
3739;N04301C;433829.674;4587525.177
3740;N04302D;433856.654;4587528.689
3741;N04303E;433790.41;4587593.152
3742;N04305G;433452.575;4587996.082
3743;N04306H;433784.802;4588043.071
3744;N04307I;433496.587;4587804.321
3745;N04308J;433834.11;4587878.929
3746;N04309K;433199.098;4587824.168
3747;N04310D;433409.123;4587858.711
3748;N04311E;433472.919;4587870.271
3749;N04312F;433428.235;4588124.675
3750;N04313G;433252.545;4587435.346
3751;N04314H;433215.543;4587685.837
3752;N04315I;433340.401;4587454.324
3753;N04316J;433307.992;4587698.683
3754;N04317K;433389.087;4587461.263
3755;N04318L;433487.31;4587471.746
